# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
tRNA-Pseudo	EMSPUG00000004919	EMSPUT00000004919		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000004938	EMSPUT00000004938		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000004939	EMSPUT00000004939		0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000004955	EMSPUT00000004955		0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000004966	EMSPUT00000004966		0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000004999	EMSPUT00000004999		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
tRNA-Pseudo	EMSPUG00000005003	EMSPUT00000005003		0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005025	EMSPUT00000005025		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA-Pseudo	EMSPUG00000005027	EMSPUT00000005027		0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
tRNA-Pseudo	EMSPUG00000005034	EMSPUT00000005034		0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
tRNA-Pseudo	EMSPUG00000005055	EMSPUT00000005055		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
tRNA-Pseudo	EMSPUG00000005079	EMSPUT00000005079		0	0	0	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005088	EMSPUT00000005088		0	0	0	19	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005102	EMSPUT00000005102		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
tRNA-Pseudo	EMSPUG00000005104	EMSPUT00000005104		0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005196	EMSPUT00000005196		0	0	0	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005203	EMSPUT00000005203		0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
tRNA-Pseudo	EMSPUG00000005205	EMSPUT00000005205		0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005215	EMSPUT00000005215		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
tRNA-Pseudo	EMSPUG00000005221	EMSPUT00000005221		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA-Pseudo	EMSPUG00000005222	EMSPUT00000005222		0	0	0	9	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2
tRNA-Pseudo	EMSPUG00000005234	EMSPUT00000005234		0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
tRNA-Pseudo	EMSPUG00000005240	EMSPUT00000005240		0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005261	EMSPUT00000005261		0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005263	EMSPUT00000005263		0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
tRNA-Pseudo	EMSPUG00000005271	EMSPUT00000005271		0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
tRNA-Pseudo	EMSPUG00000005285	EMSPUT00000005285		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA-Pseudo	EMSPUG00000005295	EMSPUT00000005295		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA-Pseudo	EMSPUG00000005301	EMSPUT00000005301		0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005340	EMSPUT00000005340		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
tRNA-Pseudo	EMSPUG00000005379	EMSPUT00000005379		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005399	EMSPUT00000005399		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005403	EMSPUT00000005403		0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005412	EMSPUT00000005412		0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005442	EMSPUT00000005442		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA-Pseudo	EMSPUG00000005478	EMSPUT00000005478		0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005482	EMSPUT00000005482		0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005499	EMSPUT00000005499		0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005508	EMSPUT00000005508		0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
tRNA-Pseudo	EMSPUG00000005524	EMSPUT00000005524		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA-Pseudo	EMSPUG00000005527	EMSPUT00000005527		0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005528	EMSPUT00000005528		0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005531	EMSPUT00000005531		0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005546	EMSPUT00000005546		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA-Pseudo	EMSPUG00000005575	EMSPUT00000005575		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
tRNA-Pseudo	EMSPUG00000005581	EMSPUT00000005581		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005600	EMSPUT00000005600		0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005604	EMSPUT00000005604		0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005611	EMSPUT00000005611		0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005616	EMSPUT00000005616		0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA-Pseudo	EMSPUG00000005634	EMSPUT00000005634		0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
tRNA-Pseudo	EMSPUG00000005635	EMSPUT00000005635		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005639	EMSPUT00000005639		0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005645	EMSPUT00000005645		0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
tRNA-Pseudo	EMSPUG00000005653	EMSPUT00000005653		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA-Pseudo	EMSPUG00000005660	EMSPUT00000005660		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA-Pseudo	EMSPUG00000005665	EMSPUT00000005665		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
tRNA-Pseudo	EMSPUG00000005675	EMSPUT00000005675		0	0	0	15	0	7	0	0	0	0	0	0	0	0	0	0	0	0	8
tRNA-Pseudo	EMSPUG00000005680	EMSPUT00000005680		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA-Pseudo	EMSPUG00000005685	EMSPUT00000005685		0	0	0	13	0	9	0	0	0	0	0	0	0	0	0	0	0	0	4
tRNA-Pseudo	EMSPUG00000005695	EMSPUT00000005695		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA-Pseudo	EMSPUG00000005713	EMSPUT00000005713		0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
tRNA-Pseudo	EMSPUG00000005720	EMSPUT00000005720		0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005722	EMSPUT00000005722		0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
tRNA-Pseudo	EMSPUG00000005747	EMSPUT00000005747		0	0	0	8	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA-Pseudo	EMSPUG00000005748	EMSPUT00000005748		0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005753	EMSPUT00000005753		0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005755	EMSPUT00000005755		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
tRNA-Pseudo	EMSPUG00000005772	EMSPUT00000005772		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005774	EMSPUT00000005774		0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
tRNA-Pseudo	EMSPUG00000005785	EMSPUT00000005785		0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005794	EMSPUT00000005794		0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4
tRNA-Pseudo	EMSPUG00000005795	EMSPUT00000005795		0	0	0	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005802	EMSPUT00000005802		0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005829	EMSPUT00000005829		0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005844	EMSPUT00000005844		0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005849	EMSPUT00000005849		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA-Pseudo	EMSPUG00000005860	EMSPUT00000005860		0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
tRNA-Pseudo	EMSPUG00000005874	EMSPUT00000005874		0	0	0	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005915	EMSPUT00000005915		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA-Pseudo	EMSPUG00000005963	EMSPUT00000005963		0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000005987	EMSPUT00000005987		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
tRNA-Pseudo	EMSPUG00000005998	EMSPUT00000005998		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA-Pseudo	EMSPUG00000006015	EMSPUT00000006015		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA-Pseudo	EMSPUG00000006029	EMSPUT00000006029		0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006045	EMSPUT00000006045		0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006047	EMSPUT00000006047		0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006049	EMSPUT00000006049		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA-Pseudo	EMSPUG00000006050	EMSPUT00000006050		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA-Pseudo	EMSPUG00000006056	EMSPUT00000006056		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006072	EMSPUT00000006072		0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006087	EMSPUT00000006087		0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006090	EMSPUT00000006090		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA-Pseudo	EMSPUG00000006107	EMSPUT00000006107		0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
tRNA-Pseudo	EMSPUG00000006114	EMSPUT00000006114		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
tRNA-Pseudo	EMSPUG00000006149	EMSPUT00000006149		0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
tRNA-Pseudo	EMSPUG00000006156	EMSPUT00000006156		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
tRNA-Pseudo	EMSPUG00000006166	EMSPUT00000006166		0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006169	EMSPUT00000006169		0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
tRNA-Pseudo	EMSPUG00000006170	EMSPUT00000006170		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
tRNA-Pseudo	EMSPUG00000006171	EMSPUT00000006171		0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
tRNA-Pseudo	EMSPUG00000006184	EMSPUT00000006184		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006188	EMSPUT00000006188		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA-Pseudo	EMSPUG00000006195	EMSPUT00000006195		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA-Pseudo	EMSPUG00000006204	EMSPUT00000006204		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006219	EMSPUT00000006219		0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
tRNA-Pseudo	EMSPUG00000006239	EMSPUT00000006239		0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006249	EMSPUT00000006249		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA-Pseudo	EMSPUG00000006292	EMSPUT00000006292		0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006308	EMSPUT00000006308		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006325	EMSPUT00000006325		0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006346	EMSPUT00000006346		0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
tRNA-Pseudo	EMSPUG00000006348	EMSPUT00000006348		0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006351	EMSPUT00000006351		0	0	0	18	0	11	0	0	0	0	0	0	0	0	0	0	0	0	7
tRNA-Pseudo	EMSPUG00000006373	EMSPUT00000006373		0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006390	EMSPUT00000006390		0	0	0	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006423	EMSPUT00000006423		0	0	0	11	0	8	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA-Pseudo	EMSPUG00000006429	EMSPUT00000006429		0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006430	EMSPUT00000006430		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006447	EMSPUT00000006447		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
tRNA-Pseudo	EMSPUG00000006460	EMSPUT00000006460		0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006483	EMSPUT00000006483		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
tRNA-Pseudo	EMSPUG00000006495	EMSPUT00000006495		0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006546	EMSPUT00000006546		0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006571	EMSPUT00000006571		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
tRNA-Pseudo	EMSPUG00000006585	EMSPUT00000006585		0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006637	EMSPUT00000006637		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006644	EMSPUT00000006644		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
tRNA-Pseudo	EMSPUG00000006647	EMSPUT00000006647		0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
tRNA-Pseudo	EMSPUG00000006650	EMSPUT00000006650		0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006683	EMSPUT00000006683		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
tRNA-Pseudo	EMSPUG00000006684	EMSPUT00000006684		0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006688	EMSPUT00000006688		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA-Pseudo	EMSPUG00000006699	EMSPUT00000006699		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA-Pseudo	EMSPUG00000006708	EMSPUT00000006708		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
tRNA-Pseudo	EMSPUG00000006718	EMSPUT00000006718		0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006725	EMSPUT00000006725		0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006742	EMSPUT00000006742		0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006747	EMSPUT00000006747		0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006760	EMSPUT00000006760		0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
tRNA-Pseudo	EMSPUG00000006774	EMSPUT00000006774		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
tRNA-Pseudo	EMSPUG00000006782	EMSPUT00000006782		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA-Pseudo	EMSPUG00000006800	EMSPUT00000006800		0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006813	EMSPUT00000006813		0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
tRNA-Pseudo	EMSPUG00000006827	EMSPUT00000006827		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA-Pseudo	EMSPUG00000006859	EMSPUT00000006859		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006875	EMSPUT00000006875		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
tRNA-Pseudo	EMSPUG00000006883	EMSPUT00000006883		0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006921	EMSPUT00000006921		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
tRNA-Pseudo	EMSPUG00000006924	EMSPUT00000006924		0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006925	EMSPUT00000006925		0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006928	EMSPUT00000006928		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006937	EMSPUT00000006937		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA-Pseudo	EMSPUG00000006941	EMSPUT00000006941		0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000006942	EMSPUT00000006942		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA-Pseudo	EMSPUG00000006963	EMSPUT00000006963		0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
tRNA-Pseudo	EMSPUG00000006972	EMSPUT00000006972		0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
tRNA-Pseudo	EMSPUG00000006978	EMSPUT00000006978		0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
tRNA-Pseudo	EMSPUG00000006980	EMSPUT00000006980		0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
tRNA-Pseudo	EMSPUG00000007004	EMSPUT00000007004		0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000007005	EMSPUT00000007005		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
tRNA-Pseudo	EMSPUG00000007010	EMSPUT00000007010		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
tRNA-Pseudo	EMSPUG00000007017	EMSPUT00000007017		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA-Pseudo	EMSPUG00000007025	EMSPUT00000007025		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
tRNA-Pseudo	EMSPUG00000007041	EMSPUT00000007041		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
tRNA-Pseudo	EMSPUG00000007065	EMSPUT00000007065		0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000007066	EMSPUT00000007066		0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000007077	EMSPUT00000007077		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
tRNA-Pseudo	EMSPUG00000007083	EMSPUT00000007083		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA-Pseudo	EMSPUG00000007085	EMSPUT00000007085		0	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000007094	EMSPUT00000007094		0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000007135	EMSPUT00000007135		0	0	0	27	0	11	0	0	0	0	0	0	0	0	0	0	0	0	16
tRNA-Pseudo	EMSPUG00000007171	EMSPUT00000007171		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA-Pseudo	EMSPUG00000007174	EMSPUT00000007174		0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
tRNA-Pseudo	EMSPUG00000007177	EMSPUT00000007177		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA-Pseudo	EMSPUG00000007194	EMSPUT00000007194		0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000007199	EMSPUT00000007199		0	0	0	12	0	9	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA-Pseudo	EMSPUG00000007201	EMSPUT00000007201		0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000007208	EMSPUT00000007208		0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
tRNA-Pseudo	EMSPUG00000007223	EMSPUT00000007223		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000007241	EMSPUT00000007241		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
tRNA-Pseudo	EMSPUG00000007258	EMSPUT00000007258		0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000007273	EMSPUT00000007273		0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
tRNA-Pseudo	EMSPUG00000007288	EMSPUT00000007288		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
tRNA-Pseudo	EMSPUG00000007294	EMSPUT00000007294		0	0	0	12	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10
tRNA-Pseudo	EMSPUG00000007303	EMSPUT00000007303		0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000007308	EMSPUT00000007308		0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1
tRNA-Pseudo	EMSPUG00000007314	EMSPUT00000007314		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA-Pseudo	EMSPUG00000007317	EMSPUT00000007317		0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000007347	EMSPUT00000007347		0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-Pseudo	EMSPUG00000007350	EMSPUT00000007350		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA-Pseudo	EMSPUG00000007354	EMSPUT00000007354		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
